Number ,Company name,Primary UK SIC (2007) code,"Turnover
th GBP 2012","Turnover
th GBP 2013","Turnover
th GBP 2014","Turnover
th GBP 2015","Turnover
th GBP 2016","Turnover
th GBP 2017","Turnover
th GBP 2018","Turnover
th GBP 2019","Turnover
th GBP 2020","Turnover
th GBP 2021"
15251,NORDOFF-ROBBINS MUSIC THERAPY,88990,"4,182","4,089","4,753","5,306","5,284","5,667","5,791","6,387","4,961","4,098"
15252,THE MIGHTY CREATIVES,90020,"3,941","1,417","1,475","1,438","1,356","1,315","1,410","1,577","1,366","1,466"
15253,STAFFORDSHIRE NORTH AND STOKE-ON-TRENT CITIZENS ADVICE BUREAUX,88990,"2,042","2,203","2,454","2,433","2,579","2,971","3,260","3,295","3,727","3,909"
15254,THE RAILWAY CHILDREN,88990,"2,819","2,988","3,008","3,559","3,039","3,683","4,260","4,462","4,557","4,900"
15255,ZOE'S PLACE TRUST,82990,"2,465","2,719","3,376","3,607","3,651","3,945","3,641","4,029","3,792","3,862"
15256,LINCOLNSHIRE Y.M.C.A. LTD,85100,"2,291","3,213","2,988","3,071","2,908","2,913","3,175","3,106","6,120","4,554"
15257,MAINSTAY TRUST LIMITED,87300,"2,869","2,700","2,935","3,147","3,165","3,195","3,600","3,966","4,171","4,206"
15258,COLEG LLANYMDDYFRI,85590,n.a.,"3,677","3,820","4,711","4,045","4,608","5,546","5,362","3,442","4,092"
15259,ECDL FOUNDATION,62,"3,660","3,310","4,332","4,010","5,983","5,330","4,497","4,351","4,184","4,092"
15260,ASSURED SERVICES LIMITED,55900,"1,568","1,640","1,652","2,037","2,063","2,200","2,438","2,560","3,580","3,693"
15261,ROYAL BRITISH LEGION POPPY FACTORY LIMITED(THE),32990,"3,548","3,799","3,801","4,046","4,158","3,946","4,023","7,927","4,322","4,129"
15262,GREENWICH STUDENTS' UNION LTD,85600,n.a.,"2,832","2,719","2,688","2,561","2,620","2,615","3,234","2,837","2,606"
15263,MSL LEGAL EXPENSES LTD,65120,"7,269","6,227","5,232","5,372","5,949","8,149","7,893","7,373","4,733","4,088"
15264,THE JEWISH ASSOCIATION FOR MENTAL ILLNESS,88990,n.a.,"1,076","2,189","1,823","2,919","2,491","2,311","2,518","2,924","3,211"
15265,PLANSHORE LIMITED,87300,"2,687","2,487","2,770","2,819","2,989","3,176","3,453","3,425","3,833","3,643"
15266,THREE THISTLES PLC,56302,"5,561","5,563","5,540","5,650","5,861","5,788","5,377","4,701","2,135","1,739"
15267,MAGEN DAVID ADOM UK,86900,"3,769","6,970","5,662","5,702","4,535","4,692","7,201","7,604","5,760","4,084"
15268,FARM STREET INNS LIMITED,56302,n.a.,404,"1,179",984,"1,421","1,407","5,292","6,496","4,725","1,184"
15269,THE COMPLEMENTARY EDUCATION ACADEMY LIMITED,85310,n.a.,"7,642","4,807","4,551","5,069","4,855","4,966","4,980","5,021","4,929"
15270,DE LA WARR PAVILION CHARITABLE TRUST,91030,"2,284","2,243","2,457","3,075","3,045","2,850","2,828","3,213","3,616","3,018"
15271,BERKELEY PARTNERS LLP,,"1,468","1,840","2,372","1,732","3,051","4,629","3,292","3,591","3,539","4,081"
15272,PHARMEXX UK LIMITED,82990,"11,528","9,735","12,878","11,149","7,579","5,685","3,419","3,499","3,834","5,101"
15273,LEEDS JEWISH WELFARE BOARD,87200,"3,313","3,364","3,561","3,484","3,538","3,635","4,274","3,808","3,616","4,095"
15274,FARPLACE ANIMAL RESCUE LIMITED,96090,94,119,168,208,292,454,"1,004","1,065","1,078","1,527"
15275,ALDERMAN JACOBS SCHOOL,85200,"2,210","2,314","2,290","2,378","2,443","2,686","2,482","2,701","2,971","3,849"
15276,BANCTRUST INVESTMENT BANK LIMITED,64999,92,340,342,336,333,315,215,246,656,"4,077"
15277,POOL ACADEMY,85310,"5,568","5,982","6,086","5,779","5,732","5,449","5,379","5,977","4,873","4,327"
15278,PINNACLE CARE LTD,87300,"3,625","3,738","3,412","3,478","3,366","3,272","3,315","3,581","3,781","3,685"
15279,MOTHER TERESA CATHOLIC ACADEMY TRUST,85200,"8,083","2,150","2,043","2,239","2,669","2,791","2,097","2,483","3,563","3,941"
15280,GLOBAL INSURANCE MANAGEMENT LTD,66220,"3,242","4,227","4,597","4,645","4,955","4,513","6,983","7,001","4,200","4,073"
15281,GATEWAY QUALIFICATIONS LIMITED,85600,"1,913","2,176","1,945","2,005","2,072","2,129","2,562","3,016","3,003","3,045"
15282,LITTLE BOOKHAM MANOR HOUSE SCHOOL,85100,"3,700","3,841","3,985","3,845","3,720","3,784","3,930","4,370","4,058","4,072"
15283,BRUDOLFF HOTELS LIMITED,55100,"5,155","5,397","6,756","7,008","6,461","4,725","4,508","4,307","4,274","2,365"
15284,ST. CHRISTOPHER'S SCHOOL (HAMPSTEAD) LIMITED,85200,"2,872","2,944","3,136","3,244","3,512","3,420","3,483","3,633","3,874","3,916"
15285,PIONEERING CARE PARTNERSHIP,96090,"1,582","1,491","2,282","2,620","2,655","2,907","2,686","2,579","2,993","3,973"
15286,UNAVISTA LIMITED,63990,n.a.,n.a.,"1,825","2,685","2,714","2,617","3,160","2,954","3,653","4,069"
15287,GRAND HOTEL (ST. ANNES) LIMITED,55100,,"2,594","2,787","3,994","4,262","4,265","4,452","4,262","3,074","3,156"
15288,OCEAN INSTALLER LIMITED,9100,"1,057","26,221","23,947","2,810","36,789","36,557","7,361","3,520","11,616","4,067"
15289,ST. NICHOLAS' SCHOOL (FLEET) EDUCATIONAL TRUST LIMITED,85310,"3,993","4,244","4,298","4,376","4,385","4,306","4,002","4,177","3,862","4,066"
15290,CONFECTION BY DESIGN LIMITED,10822,"3,851","4,892","4,995","5,674","6,157","6,241","5,720","2,870","4,476","4,065"
15291,CENTRE ISLAND BIRMINGHAM LIMITED,55100,"8,682","8,536","8,772","9,014","9,990","10,182","9,915","9,346","2,387","4,064"
15292,THE READER ORGANISATION,85520,"1,297","1,625","2,067","2,814","3,679","3,044","3,170","7,105","4,048","3,647"
15293,ROCK UK ADVENTURE CENTRES LIMITED,55209,"4,629","3,049","3,371","3,035","2,819","4,130","5,910","3,936","2,416","2,544"
15294,SKILLS AND EDUCATION GROUP,85600,"1,758","3,021","2,562","3,076","1,973","2,058","3,804","4,062","4,455","4,061"
15295,ARCHIMEDES PARTNERS LIMITED,65202,n.a.,"2,054","2,710","2,808","2,729","3,212","3,315","3,444","3,656","4,061"
15296,SOMERO ENTERPRISES LIMITED,46690,"2,657","4,947","3,779","6,219","8,627","10,369","10,227","7,853","7,493","4,060"
15297,COLUMBIA FLOORING PLC,46180,"2,561","2,811","2,835","2,959","3,268","3,384","3,140","3,167","3,303","3,109"
15298,VOLUNTARY NORFOLK,88100,"1,811","1,673","1,445","1,524","1,923","1,791","2,195","3,199","3,366","3,466"
15299,BRANDAND LIMITED,14190,"9,350","5,658","4,350","3,256","3,918","5,259","6,611","4,145","3,061","4,059"
15300,MOUNT SCHOOL (YORK) (THE),85310,"4,171","4,459","5,660","4,756","4,861","4,405","3,517","3,712","5,446","4,058"
15301,SUNSHINE CRUISE HOLIDAYS LIMITED,79110,"17,727","19,737","19,083","40,024","53,617","58,017","76,123","91,916","14,309","4,058"
15302,PICKER INSTITUTE EUROPE,86900,"4,546","4,548","4,652","4,962","4,933","4,599","4,186","3,927","3,665","3,303"
15303,T.G. POWER LIMITED,35110,"5,163","5,737","5,639","4,189","3,843","3,382","3,589","4,002","3,914","4,085"
15304,ACCORD HOSPICE,86900,"2,855","2,789","2,846","2,818","3,229","3,616","3,280","3,352","3,319","3,570"
15305,CHARTER CENTRAL SERVICES LIMITED,96090,"9,737","4,513","3,536","2,005","1,637","2,623","2,387","2,853","4,118","4,055"
15306,COELIAC UK,86900,"2,721","2,912","3,045","3,631","3,843","3,938","4,087","3,841","3,607","3,585"
15307,WIGMORE SCHOOL ACADEMY TRUST,85200,"3,561","3,956","3,593","3,630","3,667","3,833","3,771","3,917","3,725","3,904"
15308,PEEL MEDIA HOTELS LIMITED,55100,"4,441","4,952","5,263","5,378","6,117","6,393","6,140","6,114","5,788","1,239"
15309,'HIRE ONE' LIMITED,77390,"3,118","3,164","3,660","2,812","2,711","3,412","4,100","4,242","4,014","3,813"
15310,COMMUNITY FOUNDATIONS FOR LANCASHIRE AND MERSEYSIDE,,"3,237","3,205","2,199","6,459","2,933","3,399","5,408","3,867","3,882","7,410"
15311,DPS ENGINEERING INTERNATIONAL LIMITED,82990,"4,251","4,264","3,980","4,135","3,667","4,560","4,604","4,313","4,765","4,049"
15312,PHIL MCINTYRE HOLDINGS LIMITED,93290,"34,108","28,272","55,622","69,899","50,761","42,289","56,601","57,284","81,359","4,048"
15313,WEST HILL SCHOOL TRUST LIMITED,85200,"3,205","3,168","3,322","3,471","3,824","4,156","4,075","4,047","3,766","3,879"
15314,C.H. BAILEY GROUP LIMITED,79120,"4,339","5,313","4,381","4,928","5,105","6,126","5,646","6,048","5,838","3,588"
15315,CARGILFIELD SCHOOL.,85200,"3,563","3,213","3,697","3,424","3,526","3,760","3,982","4,252","3,884","3,710"
15316,ABBEY UPHOLSTERERS LIMITED,31090,"3,437","3,720","4,890","5,786","6,030","7,327","7,994","9,226","7,092","4,045"
15317,CATALYST CAPITAL LLP,68320,"7,415","7,365","8,114","6,436","6,107","6,626","7,600","6,354","4,651","4,045"
15318,TIGER COMMUNICATIONS PLC,61900,"3,292","3,198","3,108","3,224","3,406","3,645","3,926","4,197","4,093","4,044"
15319,THE ASHLEY SCHOOL ACADEMY TRUST,85200,"4,113","2,765","3,073","2,836","2,826","2,830","2,993","2,945","3,161","4,735"
15320,ACCOMMODATION AND BUILDING SYSTEMS LIMITED,77320,"3,501","2,818","1,400","1,821","3,585","2,118","2,500","3,160","2,239","2,020"
15321,SKIPTON BUSINESS FINANCE LIMITED,64992,"7,984","8,838","9,714","10,610","11,460","12,405","4,131","14,765","3,507","4,040"
15322,HARMAN KEMP NORTH AMERICA LIMITED,65120,"1,831","2,281","2,750","2,828","3,043","3,029","3,141","3,280","3,410","4,040"
15323,MASERATI GB LIMITED,82990,"2,696","4,518","9,308","8,428","8,674","10,800","9,994","6,681","4,797","4,039"
15324,BROOKSIDE COMMUNITY PRIMARY SCHOOL ACADEMY TRUST,85200,"9,405","3,027","3,095","3,066","3,096","3,147","3,203","3,562","3,264","3,516"
15325,RED HOUSE SCHOOL LIMITED,85310,"3,652","3,963","4,025","4,044","3,824","3,598","3,493","3,705","3,575","3,770"
15326,REDEVCO UK LIMITED,68320,"3,125","3,206",n.a.,"5,110","4,277","5,172","5,152","4,994","5,026","4,463"
15327,OASIS DOMESTIC ABUSE SERVICE LTD,55900,n.a.,677,"1,288","1,340","1,511","1,563","1,138","1,121","1,302","1,457"
15328,DE HAVILLAND INFORMATION SERVICES LIMITED,63990,n.a.,"2,189","2,284","2,520","2,796","3,135","3,495","3,677","3,772","4,034"
15329,NORTH DUBLIN INNER CITY HOMECARE & HOME HELP SERVICES COMPANY LIMITED BY GUARANTEE,86900,"1,792","3,303","2,746","2,817","3,582","3,923","4,362","4,252","4,300","4,031"
15330,NOTTINGHAMSHIRE HOSPICE LIMITED(THE),86900,"3,390","2,753","3,260","2,833","2,707","2,968","3,405","3,660","3,820","4,534"
15331,THE ORR MACKINTOSH FOUNDATION LIMITED,82990,"1,271","1,165","3,624","2,718","4,168","3,093","4,085","3,977","3,240","2,914"
15332,TOMOE VALVE LTD.,25990,"7,519","5,755","7,241","5,771","4,003","3,925","4,745","6,202","4,392","4,030"
15333,FARNBOROUGH INTERNATIONAL LIMITED,68202,"26,616","2,530","30,008","2,656","32,740","2,226","39,489","5,072","15,906","4,029"
15334,NMA OPERATIONS LIMITED,91040,"2,527","2,538","2,735","2,657","2,936","2,902","3,062","3,015","3,371","2,375"
15335,ARMY CADET CHARITABLE TRUST UK,85590,"4,003","6,205","4,351","3,742","8,434","5,625","4,257","5,729","4,441","4,941"
15336,PROVIDORE LIMITED,10390,"1,470",868,929,"1,188","1,774","2,080","2,386","3,616","2,684","4,027"
15337,SCOTTISH CHAMBER ORCHESTRA LIMITED,90010,"4,060","4,510","5,250","4,775","4,377","4,816","4,200","4,672","5,288","3,528"
15338,BARTON WILLMORE HOLDINGS LIMITED,82990,"2,655","3,439","3,909","4,352","4,233","4,034","4,412","4,498","4,400","3,614"
15339,LEEDS PLAYHOUSE (ENTERPRISES) LIMITED,56101,810,738,896,"2,239","4,023","5,239","5,019","2,646","3,775","1,368"
15340,UNIVERSAL DISPENSE SYSTEMS LIMITED,28140,"4,372","5,566","5,571","5,434","5,408","5,243","5,366","4,002","3,062","4,024"
15341,THE HOGARTH GROUP LIMITED,86900,"7,013","7,188","7,148","7,404","7,463","7,620","5,259","4,481","4,638","2,253"
15342,GEOCISA UK LIMITED,42990,"6,270","16,744","12,480","8,396","8,571","16,007","3,219","3,151","3,304","4,022"
15343,HORSECROSS ARTS LIMITED,90040,"4,755","4,507","4,486","4,080","4,210","4,637","4,780","5,517","5,067","3,826"
15344,LAM RESEARCH (IRELAND) LIMITED,82990,876,"1,378","2,111","3,092","2,596","2,539","2,621","3,929","4,365","4,021"
15345,CALVIN ASSET MANAGEMENT LIMITED,70100,"3,416","2,878","3,322","7,590","6,225","7,371","3,094","3,581","5,009","4,020"
15346,SPACEANDPEOPLE PLC,73120,"13,055","14,567","15,446","13,814","9,661","9,995","7,939","7,735","2,813","4,020"
15347,"ST EDWARD'S CHURCH OF ENGLAND ACADEMY TRUST, LEEK",85310,n.a.,"2,969","3,213","3,410","3,466","3,327","3,651","3,512","3,735","3,667"
15348,BRONDSWAY LIMITED,55100,"6,761","7,511","7,244","8,381","10,714","11,866","12,718","11,845","2,802","4,020"
15349,COVENTRY UNIVERSITY STUDENTS' UNION LIMITED,85590,"1,931","1,849","1,640","1,660","1,677","1,998","2,523","3,078","3,299","3,517"
15350,CASTLE MEAD COURT CARE CENTRE LIMITED,87300,"2,666","2,784","2,841","2,917","3,245","3,441","4,076","3,877","4,102","3,830"
15351,ALCESTER ACADEMY,85310,"11,965","4,204","4,613","3,184","3,772","2,798","2,775","3,137","3,292","3,717"
15352,THE DONKEY SANCTUARY (IRELAND) COMPANY LIMITED BY GUARANTEE,75000,"2,860","2,423","2,875","3,888","3,943","4,128","4,292","3,859","3,779","4,018"
15353,THE INSTITUTE FOR WAR AND PEACE REPORTING (IWPR),58142,"1,778","3,265","5,098","4,681","4,711","5,897","5,864","5,104","4,962","4,016"
15354,WORLD ENERGY COUNCIL,94990,"3,810","4,659","4,401","4,828","5,633","5,038","4,742","5,258","4,182","4,012"
15355,OPERA HOLLAND PARK,90020,570,567,521,483,"7,575","4,250","3,530","3,393","1,583","3,153"
15356,FLEXIBLE STEEL LACING CO. LIMITED,32990,"2,294","2,461","2,754","2,756","3,036","3,168","3,755","4,117","3,882","4,011"
15357,THE WAPPING AND SHADWELL SECONDARY EDUCATION TRUST,85590,,"7,471","2,472","2,317","2,750","2,883","3,077","3,072","3,257","3,486"
15358,UNIVERSITY OF EXETER STUDENTS' GUILD,94990,"4,586","4,973","5,131","5,852","6,631","6,315","6,439","6,749","5,888","4,020"
15359,HAMMERSMITH AND FULHAM ASSOCIATION FOR MENTAL HEALTH,86900,"1,542","1,435","1,079",944,995,"1,229","1,372","1,563","2,235","2,796"
15360,BRITISH INSTITUTE OF INTERNATIONAL AND COMPARATIVE LAW(THE),58141,"1,502","1,669","1,795","2,135","2,159","2,013","1,788","2,858","3,998","4,009"
15361,VEE BEE FILTRATION UK LIMITED,25990,"6,490","9,726","8,360","8,795","9,682","12,797","7,787","6,362","4,980","4,009"
15362,HUMPHREY & STRETTON PLC,43320,"2,037","1,999","2,557","2,826","2,737","2,854","3,241","3,376","3,371","3,474"
15363,HUMPHREY & STRETTON GROUP PLC,43320,"2,037","1,999","2,557","2,826","2,737","2,854","3,241","3,376","3,371","3,474"
15364,MIDLAND AEROSPACE LIMITED,25110,"6,627","9,484","9,524","8,724","10,012","9,691","8,770","9,476","6,817","2,582"
15365,MONDI ABERDEEN LIMITED,82920,"3,551",822,"1,085","1,131","1,158","1,445","1,492","1,976","2,107","4,381"
15366,WAYSTONE LIMITED,41201,"3,596","2,058","6,750","2,929","4,632","3,067","4,758",1,"1,604","4,004"
15367,WANDERSLORE LIMITED,68100,"1,964","5,511","4,038","2,552","2,512","2,827","3,706","5,305","3,212","4,004"
15368,BAADER HELVEA LIMITED,66120,"1,438","1,349","1,585","1,645","2,072","2,569","2,466","2,177","3,112","4,004"
15369,FAIR ISLE BIRD OBSERVATORY TRUST (THE),91040,213,207,222,247,238,252,246,220,684,"4,003"
15370,THE NATIONAL MEMORIAL ARBORETUM COMPANY LIMITED,91030,"4,699","5,236","7,266","9,117","11,544","4,651","10,641","3,375","3,849","4,002"
15371,GREEN PASTURES,86102,"1,288","1,365","1,254","1,305","1,741","1,572","2,179","3,157","3,716","3,390"
15372,UH VENTURES LIMITED,85590,"7,891","7,910","4,640","4,734","4,363","4,493","4,645","4,664","2,758","2,531"
15373,IBSTOCK COMMUNITY COLLEGE,85310,n.a.,"15,793","3,849","3,513","3,399","3,814","3,682","3,568","3,512","3,334"
15374,MOTTS COACHES (AYLESBURY) LIMITED,49390,"10,441","10,746","11,041","10,240","9,896","9,372","8,968","9,013","1,883","4,000"
15375,DAVID TANNEN SERVICES LIMITED,68100,"2,867","2,404","2,450","2,800","3,000","3,000","3,400","3,600","3,600","3,600"
15376,GEOS INTERNATIONAL CONSULTING LIMITED,80100,"19,077","16,121","11,875","11,112","10,394","10,886","11,532","10,889","12,419","10,653"
15377,JOHN MUIR TRUST(THE),68209,"2,303","2,256","2,067","1,919","2,851","3,852","2,322","3,040","3,491","4,000"
15378,AAGBI FOUNDATION,72190,"2,340","2,760","3,146","3,853","7,628","4,116","4,565","4,649","4,973","3,884"
15379,BRITISH UNIVERSITIES AND COLLEGES SPORT LIMITED,93290,"2,891","3,101","3,280","3,547","3,934","3,871","4,666","4,970","3,903","2,274"
15380,EAST OF ENGLAND AGRICULTURAL SOCIETY,94990,"4,698","3,493","3,474","4,099","3,791","4,256","3,925","3,818","1,865","3,997"
15381,PURA FACADES LIMITED,46130,,45,"1,673","1,719","4,418","5,886","3,896","3,517","5,354","3,994"
15382,COLEG LLANYMDDYFRI (CYMRU),85590,n.a.,"3,657","3,780","4,516","3,797","4,078","4,424","4,168","3,420","3,993"
15383,LUTON CULTURAL SERVICES TRUST,90040,"8,428","8,875","8,229","7,217","7,115","7,262","7,666","8,066","6,710","4,541"
15384,MICHELIN HOUSE INVESTMENT COMPANY LIMITED,41100,"3,572","3,452","3,262","5,380","3,270","3,817","3,975","4,117","4,321","3,811"
15385,BLOOMSBURY PROPERTIES LIMITED,68100,"1,931","2,989","2,383","2,054","2,423","2,689","1,860","2,552","2,111","4,225"
15386,DARLINGTON & DISTRICT HOSPICE MOVEMENT,86101,"2,287","2,732","2,863","2,664","2,816","2,969","4,102","3,134","3,088","4,570"
15387,THE CEDARS ACADEMY TRUST,85590,n.a.,"6,531","2,303","2,152","2,350","2,412","2,871","3,393","3,305","3,792"
15388,WHITSTONE SCHOOL ACADEMY TRUST,85310,"10,083","3,794","3,410","2,829","3,270","3,034","3,018","3,140","3,364","3,479"
15389,THE VEGAN SOCIETY,94990,390,533,"1,106",936,"1,073","1,406","2,042","3,081","3,472","3,986"
15390,THE IRISH SOCIETY FOR THE PREVENTION OF CRUELTY TO CHILDREN,88100,"4,864","4,473","4,197","4,308","5,904","4,710","3,095","4,958","5,832","3,985"
15391,"STOCKDALES OF SALE, ALTRINCHAM & DISTRICT LTD",86900,"2,042","2,062","2,219","2,482","2,615","3,265","3,370","3,848","3,793","4,084"
15392,SIGNATURE RAIL LIMITED,62012,"1,901","2,115","3,320","2,846","3,076","4,028","4,491","4,767","4,286","3,984"
15393,SUPERGROUP RETAIL IRELAND LIMITED,46160,"2,978","3,772","9,205","10,999","16,551","17,333","15,121","12,545","9,807","3,984"
15394,BANKS RENEWABLES LIMITED,35110,"1,722",613,"2,179","3,950","2,246","15,851",438,"1,131","1,529","3,983"
15395,CLERVILLE INVESTMENT MANAGEMENT LLP,66190,"2,041","1,853","1,936","2,057","2,190","2,479","3,090","3,653","3,535","3,982"
15396,LYNDHURST FINANCIAL MANAGEMENT LIMITED,66190,"1,101","1,220","1,238",n.a.,"1,892","2,706","2,963","3,206","3,372","3,982"
15397,WATERCRESS LINE HERITAGE RAILWAY TRUST LIMITED,49100,"2,394","2,924","2,980","3,191","3,195","3,170","3,149","3,725","4,867","3,103"
15398,VALLEY CIDS,82990,"1,565","1,685","2,007","2,724","2,902","2,899","3,168","3,490","3,522","3,376"
15399,WILDWOOD TRUST,91040,"1,621","1,536","1,653","1,823","2,269","2,816","2,902","3,332","3,216","3,075"
15400,JOHN HALL (FERTILISERS) LIMITED,20150,"3,599","3,390","3,321","3,656","3,577","3,876","3,657","3,758","3,491","3,981"
15401,"NGK BERYLCO UK, LTD.",24440,n.a.,"5,985","5,399","4,620","3,444","3,319","4,270","4,344","4,069","3,811"
15402,MASON OWEN & PARTNERS LIMITED,68310,"5,081","4,166","4,331","4,805","3,995","4,050","4,514","4,498","3,719","3,974"
15403,CAYSH,87900,"2,822","3,488","4,082","5,551","4,678","4,241","4,048","4,099","3,998","4,306"
15404,NATIONAL CATTLE BREEDING CENTRE LIMITED,1410,"2,156","2,087","2,560","2,356","3,032","3,639","3,657","3,721","4,380","3,972"
15405,ESI UK LIMITED,82990,"1,187","2,173","2,436","2,231","3,306","4,460","3,653","2,181","3,196","3,971"
15406,ANIMALS ASIA FOUNDATION,96090,"1,138","1,358","1,842","2,314","3,672","2,621","2,319","2,593","3,043","3,971"
15407,DULWICH COLLEGE ENTERPRISES LIMITED,85310,"3,525","3,626","3,735","3,175","3,242","3,257","3,521","3,645","2,378","2,379"
15408,CHURCH OF GOD OF PROPHECY TRUST,94910,"3,996","3,838","3,649","4,352","3,850","3,957","4,006","4,170","4,266","3,767"
15409,THE CRESCENT ACADEMY,85200,,"7,745","2,852","2,818","3,362","3,458","3,535","3,726","3,965","4,060"
15410,JNP ESTATE AGENTS LIMITED,68310,"2,652","3,028","4,189","3,971","4,621","4,387","4,056","3,377","3,628","3,966"
15411,DEVICEATLAS LIMITED,62090,"5,706","8,128","7,870","5,854","8,182","8,194","7,181","6,849","6,656","3,965"
15412,CP REGENTS PARK TWO LIMITED,55100,"11,505","12,186","12,343","12,235","12,330","12,628","13,011","13,603","3,659","3,964"
15413,PROLEC LIMITED,26511,"3,303","3,127","3,789","3,775","4,252","4,488","5,972","5,258","2,711","3,964"
15414,QUEST FLIGHT TRAINING LIMITED,84220,"1,969","2,405","2,531","3,061","3,535","3,345","2,901","2,453","2,536","2,522"
15415,COPTHORNE SCHOOL TRUST LIMITED,85200,"3,338","3,413","3,462","3,497","3,572","3,717","4,135","4,240","4,338","3,962"
15416,LYRIC THEATRE HAMMERSMITH LIMITED(THE),90010,"4,819","5,013","6,226","5,456","6,143","5,533","5,577","6,799","6,071","3,638"
15417,KEY CAPITAL INVESTMENT MANAGEMENT LIMITED,66120,"1,145","1,338",925,484,957,"1,408","1,551","1,677","1,921","3,960"
15418,GLASGOW SCIENCE CENTRE (TRADING) LIMITED,91020,"2,660","2,436","2,586","3,668","3,246","2,791","2,799","3,135","3,095",543
15419,HUMBERSTON PARK SPECIAL SCHOOL,85590,"3,989","3,173","3,383","2,768","2,612","2,653","2,910","3,165","3,215","3,537"
15420,BIG CHURCH FESTIVAL LIMITED,88990,"1,373","1,071","1,168","1,423","1,611","2,759","3,244","2,591",582,247
15421,SHAW HEALTHCARE (LEDBURY) LIMITED,87100,"3,121","3,262","3,321","3,425","3,375","3,468","3,387","3,550","3,702","3,835"
15422,ALTWOOD CHURCH OF ENGLAND SCHOOL,85310,n.a.,"20,876","5,201","5,339","5,046","4,403","3,549","3,361","3,189","4,405"
15423,FLEMINGS HOTEL MAYFAIR LTD,55100,n.a.,"7,974","8,548","7,852","7,345","11,189","12,793","13,052","3,545","3,954"
