Number,Company name,Primary UK SIC (2007) code,"Turnover
th GBP 2012","Turnover
th GBP 2013","Turnover
th GBP 2014","Turnover
th GBP 2015","Turnover
th GBP 2016","Turnover
th GBP 2017","Turnover
th GBP 2018","Turnover
th GBP 2019","Turnover
th GBP 2020","Turnover
th GBP 2021"
4399,HURST GROUP (NORTHERN) LIMITED,32990,"25,202","25,245","27,380","33,705","33,297","31,312","32,673","35,050","43,544","28,697"
4400,ABBEYFIELD SOCIETY (THE),87300,"38,579","49,390","44,056","50,969","43,070","54,268","55,373","54,793","50,949","45,810"
4401,SNC-LAVALIN RAIL & TRANSIT LIMITED,71122,"20,260","30,344","35,613","40,386","43,268","47,002","51,677","49,314","42,684","41,813"
4402,FIRST EASTERN COUNTIES BUSES LIMITED,49319,"35,260","33,771","34,331","33,697","34,476","35,247","37,515","38,982","41,465","39,005"
4403,ALLMED MEDICAL CARE HOLDINGS LIMITED,32500,n.a.,"43,576","53,767","59,203","60,138","52,590","56,180","52,724","55,538","41,712"
4404,CENTAUR MEDIA PLC,82990,"65,600","72,000","105,600","70,500","72,500","65,400","70,500","48,900","32,400","39,080"
4405,THE CELTIC MANOR RESORT LIMITED,55100,n.a.,"27,480","50,021","48,800","53,761","57,421","55,871","58,687","21,609","41,563"
4406,PALL MALL AND WOODCOTE PARK CLUBHOUSES LIMITED,94990,"39,197","41,723","42,319","44,295","45,364","46,454","48,569","49,401","37,931","41,548"
4407,THE ROYAL AUTOMOBILE CLUB LIMITED,94990,"39,197","41,723","42,319","44,295","45,364","46,454","48,569","49,401","37,931","41,548"
4408,CRIPPS LLP,69102,"18,056","17,896","22,331","26,020","28,288","29,174","31,633","36,831","39,123","39,015"
4409,JOSEPH HOLT LIMITED,11050,"45,020","46,209","47,737","54,269","59,205","64,477","67,349","70,452","34,253","41,486"
4410,JOSEPH HOLT GROUP LIMITED,11050,"45,020","46,209","47,737","54,269","59,205","65,522","68,702","70,452","34,253","41,486"
4411,OMD EMEA LIMITED,73110,"21,005","28,082","35,101","43,124","53,076","38,475","41,865","47,336","39,089","41,394"
4412,H & M HENNES & MAURITZ (IRELAND) LIMITED,47710,"45,704","50,420","59,832","64,498","79,742","80,134","82,479","76,841","41,636","41,307"
4413,CAMPBELL'S PRIME MEAT LIMITED,10130,"50,746","55,226","56,733","56,337","52,673","55,464","53,366","54,062","31,013","41,297"
4414,HF GROUP LIMITED,43210,"20,420","24,303","25,165","29,345","39,127","40,994","41,896","31,859","32,133","30,021"
4415,BRUNTWOOD MANAGEMENT SERVICES LIMITED,68320,"14,392","18,334","29,940","37,867","48,629","56,431","69,099","87,526","63,050","35,030"
4416,BROMSGROVE SCHOOL,85310,"26,183","27,932","29,154","30,886","29,717","37,861","36,548","38,372","34,993","37,538"
4417,STROKE ASSOCIATION,86900,"30,587","31,051","33,546","37,496","36,493","37,322","35,015","35,044","35,618","34,573"
4418,PROACTIVE PERSONNEL LIMITED,78200,"36,478","21,456","24,715","27,899","27,217","32,448","36,016","36,503","28,196","41,146"
4419,VEITCHI (HOLDINGS) LIMITED,96090,"42,469","38,398","38,236","36,825","38,858","41,553","38,006","37,818","28,542","41,116"
4420,ULSTER INDEPENDENT CLINIC LIMITED,86101,"24,036","24,141","23,799","24,123","26,293","26,981","28,153","28,667","28,263","32,891"
4421,1ST RATE INVESTMENT (UK) LIMITED,64209,"20,271","20,394","22,132","23,790","23,808","25,933","26,769","32,354","28,164","41,087"
4422,GRAINGER & WORRALL LIMITED,24510,"29,042","34,289","38,389","39,919","45,708","52,465","56,597","61,047","50,945","41,061"
4423,FITZROY SUPPORT,87900,"20,082","22,715","22,352","23,273","26,701","27,351","30,954","33,263","36,620","40,123"
4424,WORKING ON WELLBEING LTD,96090,n.a.,"4,434","19,816","20,544","21,374","27,737","30,219","31,822","34,525","40,993"
4425,BENUGO LIMITED,56101,"56,529","70,070","81,081",n.a.,"100,081","112,738","116,096","121,125","33,699","40,982"
4426,WESTON AEROSPACE LIMITED,28990,"44,671","41,606","42,407","36,110","51,512","62,351","62,075","69,477","60,216","40,951"
4427,ADVENTURE FOREST LIMITED,93290,"12,543","14,214","18,748","22,542","27,451","24,008","20,776","21,188","19,825","40,916"
4428,ADVENTURE FOREST GROUP LIMITED,93290,"12,543","14,214","18,748","27,464","33,768","31,657","27,144","22,733","19,825","40,916"
4429,DORCHESTER HOTEL LIMITED,55100,"92,662","88,573","86,110","90,705","92,401","91,292","94,690","82,502","21,226","40,854"
4430,ANDRON CONTRACT SERVICES LIMITED,81210,"19,130","16,150","16,745","19,027","23,465","25,527","31,232","37,180","35,788","40,782"
4431,TAMARIS HEALTHCARE (ENGLAND) LIMITED,86900,"49,838","49,550","48,814","44,308","45,050","36,368","36,097","37,319","37,723","40,651"
4432,JTL,85320,"19,673","17,435","20,002","22,905","25,114","32,997","33,069","33,782","38,209","35,961"
4433,LONDON CARE LIMITED,86900,"29,449","29,004","22,652","19,942","23,000","25,386","29,211","36,326","40,743","40,830"
4434,THE BABRAHAM INSTITUTE,72190,"29,508","34,530","44,441","44,213","38,001","40,901","42,501","32,909","37,256","37,113"
4435,WINEFLAIR (BELFAST) LIMITED,47250,"20,863","24,934","27,666","32,106","38,471","36,643","34,267","33,382","41,695","40,527"
4436,LIQUORLAND LIMITED,47250,"20,863","24,934","27,666","32,106","38,471","36,643","34,267","33,382","41,695","40,527"
4437,BRABNERS LLP,69102,"30,592","28,909","30,187","30,130","29,579","29,223","33,090","33,574","35,592","36,938"
4438,STOWE SCHOOL LIMITED,85310,"21,644","24,500","25,408","23,674","27,305","26,030","26,081","27,419","25,332","35,168"
4439,ALS LABORATORIES (UK) LIMITED,71200,n.a.,"18,983","16,543","20,664","22,744","27,179","36,253","43,830","41,475","37,444"
4440,GROARKE STAUNTON ENTERPRISES LIMITED,70100,"12,993","21,547","22,771","23,203","30,208","44,984","44,683","45,323","42,387","34,336"
4441,REAL GOOD FOOD PLC,46390,"305,529","265,754","272,576","232,868","113,676","108,208","129,842","61,560","66,576","37,292"
4442,CORNWALL CARE LIMITED,87300,"25,162","25,956","27,514","28,537","32,163","32,188","32,643","35,415","39,375","40,383"
4443,BRUNELCARE,87300,"28,692","24,055","27,042","31,321","33,201","32,995","33,021","33,293","32,087","36,963"
4444,PAULTONS PARK LIMITED,93290,"18,278","20,301","21,995","22,137","25,472","25,350","28,602","29,625","19,507","40,363"
4445,NMB-MINEBEA UK LTD,28150,"25,413","28,995","29,696","28,986","31,805","36,769","40,487","45,360","57,667","39,744"
4446,CLARIDGE'S HOTEL LIMITED,55100,"58,877","56,067","61,523","68,687","69,042","69,277","65,757","56,633","13,402","40,323"
4447,FIH GROUP PLC,52241,"34,109","35,596","38,263","38,560","38,996","40,494","43,830","42,528","44,600","32,578"
4448,ST. PAUL'S SCHOOL,85200,"29,143","32,603","35,126","40,092","42,198","40,073","37,650","41,229","40,533","38,996"
4449,UCS SYSTEMS LIMITED,70100,"84,077","85,947","78,613","76,744","89,265","98,352","94,867","56,127","38,139","40,283"
4450,BRITISH PREGNANCY ADVISORY SERVICE,86220,"26,394","27,070","28,200","28,440","29,079","29,376","31,253","34,383","39,237","38,548"
4451,RED & WHITE SERVICES LIMITED,49319,"33,929","34,967","43,404","41,775","39,816","47,316","42,898","44,315","42,654","29,977"
4452,MICRONCLEAN LIMITED,96010,"17,687","19,256","21,837","22,338","26,606","31,002","32,146","32,528","34,846","40,162"
4453,AZEBRA GROUP LTD,69202,n.a.,"13,808","46,760","52,405","43,100","38,287","37,127","35,216","34,250","40,112"
4454,KCH (HOLDINGS) LIMITED,70100,"24,873","24,259","24,561","18,401","28,408","85,084","79,273","83,171","80,436","40,808"
4455,UK SHARED BUSINESS SERVICES LIMITED,72200,"44,653","55,238","57,331","53,686","37,712","38,273","34,043","33,867","38,557","40,701"
4456,YOUR HOMES NEWCASTLE LIMITED,68201,"32,923","33,002","31,094","31,904","38,572","41,645","38,074","36,038","36,839","36,491"
4457,BRUSCAR BHEARNA TEORANTA,28,"21,785","21,497","22,923","25,172","30,533","31,780","35,722","35,245","38,821","40,039"
4458,COGNITO ASSET MANAGEMENT LIMITED,68100,n.a.,"11,851","24,503","25,172","30,533","31,780","35,722","35,245","38,949","40,039"
4459,VEOLIA ES MERSEYSIDE & HALTON LIMITED,38110,"26,414","30,467","31,512","30,698","34,033","36,300","34,834","32,971","34,801","39,901"
4460,CONTINENTAL LANDSCAPES LIMITED,81300,"30,246","27,847","30,521","31,144","29,785","28,074","30,215","31,935","34,294","36,506"
4461,COLLEYCARE LIMITED,87100,"19,023","19,813","21,616","24,647","27,413","31,698","35,749","40,319","41,343","39,858"
4462,SLR CONSULTING LIMITED,74901,"25,399","24,930","25,185","34,583","36,280","39,232",n.a.,"39,525","35,084","39,856"
4463,APOLLO MOTOR GROUP LIMITED,45200,"18,276","19,718","21,006","24,236","27,807","30,152","36,445","41,313","37,058","30,277"
4464,SOLO SERVICE GROUP LIMITED,81299,"27,075","27,346","30,021","26,147","24,141","26,537","30,354","32,294","34,781","40,289"
4465,FREIGHTROUTE LIMITED,49410,"20,260","23,101","25,583","28,494","31,680","31,763","33,722","35,502","33,515","39,667"
4466,J. MARR & SON LIMITED,50100,"26,756","29,925","30,161","30,479",n.a.,"30,929","34,677","37,613","34,966",n.a.
4467,N & C BUILDING PRODUCTS LIMITED,46730,"41,630","43,865","47,470","47,868","47,469","47,121","45,089","43,381","35,821","39,562"
4468,MOTORSPORT VISION LIMITED,93110,"22,229","24,176","25,530","27,454","28,169","35,558","36,819","39,389","22,240","39,555"
4469,AMBIENT SUPPORT LIMITED,88100,"36,840","36,729","37,517","37,803","38,581","39,693","39,186","38,625","38,377","36,938"
4470,FARMFOODS DISTRIBUTION LIMITED,52103,"19,184","24,793",n.a.,"32,053","27,763","25,733","26,927","27,802",n.a.,"36,384"
4471,OPEN G I LIMITED,62012,"40,634","40,326","39,457","42,111","45,658","44,681","44,679","45,239","42,628","41,703"
4472,KINGS SOLUTIONS GROUP LIMITED,82990,"13,782","29,222","23,288","49,248","42,575","31,476","30,042","30,417","31,410","39,408"
4473,KIBBLE EDUCATION AND CARE CENTRE,85320,"22,102","21,616","21,694","25,469","26,412","28,142","30,049","30,991","32,493","35,199"
4474,BURHILL GROUP LIMITED,93110,"21,388","22,999","23,353","30,524","26,093","28,670","34,699","48,559","25,869","39,329"
4475,M P J ENTERPRISES LTD,56102,,"10,190","11,003","11,779","14,296","18,867","22,021","29,236","25,388","39,260"
4476,RED POPPY (UK) LIMITED,70100,"102,884","115,057","104,050","78,993","72,247","70,939","68,611","74,327","37,725","39,248"
4477,BERKHAMSTED SCHOOLS GROUP,85100,"23,448","25,974","26,669","28,898","29,769","31,916","33,867","35,954","34,321","37,113"
4478,OAXACA LIMITED,56101,"14,586","22,479","28,214","36,208","46,376","46,557","47,897","50,020","34,744","17,710"
4479,WEMYSS DEVELOPMENT COMPANY LTD. THE,41100,"27,979","31,703","31,988","26,413","31,420","28,698","34,685","48,705","27,511","32,101"
4480,BLACKPOOL PLEASURE BEACH LIMITED,93210,"27,062","25,330","25,889","28,689","27,411","28,614","27,477","29,911","28,341","16,480"
4481,COMFORT CALL LIMITED,88100,"14,701","9,762","20,159","27,399","38,712","47,412","50,369","52,112","49,981","49,374"
4482,THOMAS DEACON EDUCATION TRUST,85310,"14,723","15,567","17,184","14,389","14,430","30,765","27,179","35,054","40,037","37,731"
4483,SYNECTICS PLC,80200,"77,039","82,363","64,594","68,504","70,913","70,102","71,249","68,511","44,648","43,595"
4484,BALHOUSIE CARE LIMITED,86900,"19,779","33,402","26,243","27,699","29,379","31,718","31,919","33,994","34,678","36,772"
4485,COUNTRYWIDE FREIGHT GROUP LIMITED,49410,"25,205","26,315","29,371","31,512","33,531","33,767","35,928","36,315","35,305","38,028"
4486,CFG HOLDINGS LIMITED,49410,"25,205","26,315","29,371","31,512","33,531","33,767","35,928","36,315","35,305","38,028"
4487,SYKES GLOBAL SERVICES LIMITED,82200,"20,971","21,515","25,686","32,782","28,328","33,112","38,030","37,028","36,822","39,048"
4488,J & J ORMEROD PLC,32990,"35,481","35,111","36,619","40,952","43,566","44,370","41,963","39,001","36,880","30,354"
4489,THE HEALTHCARE MANAGEMENT TRUST,86101,"21,687","24,311","27,892","29,740","32,636","29,794","32,473","33,807","29,272","38,965"
4490,TRULIFE GROUP LIMITED,32990,"46,988","48,736","53,038","45,682","51,448","50,021","47,119","38,868","40,065","38,951"
4491,ASTON & FINCHER LIMITED,46900,"34,717","32,621","32,663","34,606","37,793","39,760","36,924","38,287","32,719","38,861"
4492,DEVRO (SCOTLAND) LIMITED,10890,"64,214","63,378","54,474","49,513","52,120","53,074","53,656","50,246","47,198","38,785"
4493,G4S HEALTH SERVICES (UK) LIMITED,74909,"12,714","15,012","15,817","25,580","38,275","51,792","51,994","50,046","41,626","38,780"
4494,RESPONSE (BUILDING REWARDING RELATIONSHIPS) LIMITED,82200,"28,301","19,684","24,961","33,221","30,436","31,351","43,638","47,074","41,886","41,519"
4495,3SIXTY RESTAURANTS LIMITED,56101,"12,571","13,366","13,113","15,032","17,399","18,896","19,458","19,529","26,781","13,148"
4496,MOUNTJOY LTD,81100,"20,955","30,137","32,261","27,621","24,985","27,029","31,917","33,597","30,199","34,988"
4497,KEDLESTON GROUP LIMITED,70100,"7,510","24,354","19,466","19,737","20,401","24,533","28,918","32,703","35,214","38,615"
4498,T BROWN GROUP LIMITED,43220,"44,179","52,758","54,652","48,394","45,999","42,593","41,447","43,665","43,560","43,051"
4499,FRONTIER SOFTWARE PLC,62012,"30,743","29,405","29,293","27,695","35,018","37,496","37,779","37,666","35,147","38,825"
4500,QBE GROUP SHARED SERVICES LIMITED,82990,n.a.,"16,851","36,460","33,450","39,585","43,521","40,607","41,539","45,233","38,505"
4501,GOTODOC LIMITED,86900,"16,194","17,217","19,574","21,303","22,619","26,617","33,008","34,958","34,659","36,682"
4502,HALCROW INTERNATIONAL PARTNERSHIP,41201,"30,966","70,688","71,725","72,759","85,394","92,828","81,566","79,610","46,324","38,416"
4503,MABEY HOLDINGS LIMITED,41100,"129,904","142,053","153,407","141,835","109,045","128,614","103,261","85,783","35,409","38,410"
4504,MABEY HIRE LIMITED,77320,"36,108","37,670","44,103","45,629","46,766","47,767","40,789","36,945","33,998","38,410"
4505,EAST COAST COMMUNITY HEALTHCARE C.I.C.,86101,"38,104","38,163","37,727","37,607","36,976","37,307","35,659","34,704","37,039","38,365"
4506,TOWER HAMLETS HOMES LIMITED,68320,"32,289","32,215","30,782","32,212","32,511","30,818","32,786","31,913","33,236","37,465"
4507,BERNESLAI HOMES LIMITED,68320,"30,494","31,666","30,892","33,402","35,053","36,142","35,318","34,236","34,028","32,859"
4508,NLI OPERATOR LIMITED,55100,"38,424","46,401","47,518","52,567","54,304","58,861","61,103","65,851","20,778","38,323"
4509,BRITANNIA HOTELS LIMITED,55100,"55,768","69,783","73,318","79,017","84,105","93,433","96,873","115,433","120,460","38,311"
4510,BUTCOMBE BREWERY LIMITED,11050,"18,385","19,700","18,280","18,408","20,146","20,559","26,500","30,461","28,620","14,839"
4511,HYDRATIGHT LIMITED,28290,"70,776","70,440","61,471","43,984","70,618","57,535","60,441","71,595","43,519","38,092"
4512,SMITH AND BYFORD LIMITED,43210,n.a.,"29,943","24,064","23,426","22,832","26,368","30,328","32,181","31,755","30,605"
4513,WEC GROUP LIMITED,25110,"37,647","28,740","27,388","29,161","27,744","33,790","35,015","36,103","28,556","38,054"
4514,ASQUITH NURSERIES LIMITED,85100,"45,651","45,667","45,444","47,244","44,234","55,932","54,013","50,692","30,686","38,048"
4515,TRP SEALING SYSTEMS LIMITED,22190,"23,195","23,957","23,978","23,908","20,193","25,568","29,121","36,054","35,115","31,784"
4516,SEVENOAKS SCHOOL,85310,"24,062","24,576","26,070","27,240","28,989","29,824","31,410","33,566","32,924","34,914"
4517,PICKERINGS EUROPE LIMITED,33190,"24,007","27,373","29,392","26,622","25,802","30,500","34,307","38,319","34,801","37,933"
4518,MACE OPERATE LIMITED,82990,"23,215","25,772","28,749","32,662","30,879","93,130","109,648","113,779","35,384","37,930"
4519,H F ELECTRICAL LIMITED,43210,"18,797","22,918","24,335","27,985","37,343","39,101","39,371","29,730","29,425","27,686"
4520,PRESTIGE RECRUITMENT SPECIALISTS LIMITED,78200,,"20,747","24,546","32,764","34,497","37,607","34,740","32,407","38,488","37,905"
4521,BRITISH DIABETIC ASSOCIATION(THE),94990,"27,834","38,840","41,808","37,028","38,474","40,642","34,837","38,841","37,655","37,884"
4522,BLADES RESTAURANTS LTD,56102,"11,525","12,074","12,542","14,596","16,447","21,453","26,556","32,160","23,305","37,767"
4523,LUFTHANSA TECHNIK LANDING GEAR SERVICES UK LIMITED,77351,"35,676","36,167","34,919","43,163","40,595","40,338","43,441","46,114","32,461","37,647"
4524,TDK-LAMBDA UK LIMITED,26110,"40,383","34,281","35,599","36,731","34,037","35,666","37,774","42,077","38,191","39,125"
4525,VEOLIA ES SHROPSHIRE LIMITED,38320,"27,489","28,354","30,673","46,145","32,958","36,599","37,809","39,310","41,782","37,643"
4526,MB AEROSPACE NEWTON ABBOT LIMITED,25990,"38,109","28,793","30,546","33,936","37,251","37,309","36,538","39,533","37,892","37,642"
4527,MIHOMECARE LIMITED,86900,"37,150","43,476","67,713","61,140","50,652","48,422","32,997","28,292","33,059","37,990"
4528,TIGER RETAIL LIMITED,47190,"14,695","21,319","30,741","40,888","45,305","48,149","47,294","52,623","32,060","37,625"
4529,PARKINSON'S DISEASE SOCIETY OF THE UNITED KINGDOM,96090,"23,937","24,518","30,911","31,451","32,864","39,695","35,157","47,357","36,316","37,592"
4530,FRAMPTONS LIMITED,10890,"38,751","39,595","40,706","46,346","44,333","39,920","41,834","40,319","40,094","37,586"
4531,VANTEC EUROPE LIMITED,52219,n.a.,"43,939","44,449","40,672","41,776","49,744","46,298","44,322","37,671","30,731"
4532,HUGH STEEPER LIMITED,32500,"24,936","26,335","28,014","29,874","32,537","37,558","37,166","36,825","35,810","32,046"
4533,RETHINK MENTAL ILLNESS,86900,"52,928","50,931","48,475","39,095","37,004","33,717","32,170","32,699","31,715","33,082"
4534,BLUE CROSS,47190,"30,979","29,493","33,368","34,158","35,294","38,964","39,452","39,924","36,049","37,474"
4535,APPH LIMITED,30300,"36,077","41,765",n.a.,"50,114","44,489","45,419","50,092","55,398","53,376","42,066"
4536,ANCHOR CAREHOMES LIMITED,87300,"8,120","16,346","12,451","18,672","21,044","22,409","34,886","36,642","39,601","37,424"
4537,COMMUNITY AMBULANCE SERVICE LTD,49390,"29,537","31,281","32,943","36,754","33,544","28,809","30,917","36,255","39,854","37,423"
4538,SEASHELL TRUST,85590,"11,986","12,544","11,403","17,892","12,608","13,726","14,636","16,086","19,110","37,406"
4539,UPPERBAY LIMITED,55300,"21,039","23,683","25,319","27,376","29,142","30,248","30,434","32,039","19,061","37,363"
4540,WESTERN CARE ASSOCIATION,94990,"24,211","24,472","23,581","24,059","28,824","31,054","33,467","34,560","38,179","37,307"
4541,MOBICA LIMITED,62011,"13,308","21,380","28,875","38,532","47,906","55,915","51,776","43,738","39,171","37,299"
4542,LINK MARKET SERVICES LIMITED,82990,"46,112","45,211","52,413","53,396","50,861","51,630","31,477","65,570","49,094","43,816"
4543,BANHAM PATENT LOCKS LIMITED,74909,"27,407","28,970","24,048","24,764","24,592","25,813","27,628","29,172","31,803","37,250"
4544,NEWCO A 13 LIMITED,70100,n.a.,778,"27,511","30,910","33,205","36,101","34,677","34,804","35,511","37,222"
4545,MOORE KINGSTON SMITH GROUP SERVICES LIMITED,82990,"18,048","18,287","19,177","21,831","23,260","24,175","26,935","29,313","31,613","31,413"
4546,TITAN STEEL WHEELS LIMITED,32990,"39,313","34,503","30,869","31,485","27,539","32,356","39,946","36,476","24,871","37,167"
4547,ALTYNGOLD PLC,8990,"23,939","25,596","22,559","16,293","12,860","16,010","15,177","11,236","21,981","37,153"
4548,SINGLE HOMELESS PROJECT(THE),55900,"15,757","18,050","18,063","19,037","18,052","18,935","19,361","21,523","27,830","36,397"
4549,BCR RESTAURANTS LIMITED,47290,,"8,192","8,734","15,117","16,317","18,798","23,573","26,696","22,441","37,111"
